Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2021/05/11,18363.1556,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2021/04/13,18363.15,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2021/03/09,18363.144,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2021/02/11,18363.1379,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2021/01/12,18363.1316,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2020/12/08,18363.1256,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2020/11/10,18363.1198,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2020/10/13,18363.1139,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2020/09/08,18363.1082,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1909,Pro,2020/08/11,18363.1016,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/07/14,18362.959,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/05/12,18362.836,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/03/12,18362.72,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/02/11,18362.657,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/12/10,18362.535,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/11/12,18362.476,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/09/10,18362.356,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/03/29,18362.3,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/07/09,18362.239,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/06/11,18362.175,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/12/08,18362.1256,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/11/10,18362.1198,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/10/13,18362.1139,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2020/09/08,18362.1082,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1903,Pro,2019/12/10,18362.1016,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/01/14,17763.973,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/12/10,17763.914,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/11/12,17763.864,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/10/08,17763.805,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/09/10,17763.737,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/08/13,17763.678,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/07/09,17763.615,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/06/11,17763.557,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/05/19,17763.504,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/04/09,17763.437,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/03/12,17763.379,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2019/02/12,17763.316,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/01/08,17763.253,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2018/12/11,17763.194,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/11/10,17763.1577,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/10/13,17763.1518,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/09/08,17763.1457,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/08/11,17763.1397,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/07/14,17763.1339,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/06/09,17763.1282,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/05/12,17763.1217,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/04/14,17763.1158,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/03/12,17763.1098,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2018/11/13,17763.107,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1809,Pro,2020/02/11,17763.1039,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/08/13,17134.95,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/07/09,17134.885,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/06/11,17134.829,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/05/19,17134.766,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/04/09,17134.706,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/03/12,17134.648,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/01/08,17134.523,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2018/09/11,17134.285,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2018/08/14,17134.228,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2018/06/12,17134.112,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,2019/09/10,17134.1006,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
100,1,Information,Operational,Boot Performance Monitoring,Boot Information,Event Log,Windows 10,1803,Pro,1970/01/01,17134.1,Windows has started up:      Boot Duration		:	{BootTime}ms     IsDegradation		:	{BootStartTime}6     Incident Time (UTC)	:	{BootStartTime},{BootTime} | {BootStartTime} | {BootStartTime}
